order_id,order_date,customer_id,product_id,quantity,unit_price,sales_amount,order_year,order_month,quantity_norm,sales_amount_norm
1067,2024-04-25,846,1057,2,445.58,891.16,2024,2024-04,0.125,0.19720549967871448
1096,2023-04-07,701,1057,2,445.58,891.16,2023,2023-04,0.125,0.19720549967871448
1097,2023-09-10,61,1057,1,445.58,445.58,2023,2023-09,0.0,0.09567472235007815
1128,2023-01-29,10,1057,7,445.58,3119.06,2023,2023-01,0.75,0.7048593863218962
1261,2024-01-04,890,1057,6,445.58,2673.48,2024,2024-01,0.625,0.6033286089932598
1354,2024-07-26,549,1057,4,445.58,1782.32,2024,2024-07,0.375,0.40026705433598714
1524,2024-10-23,808,1057,7,445.58,3119.06,2024,2024-10,0.75,0.7048593863218962
1657,2023-04-01,118,1057,4,445.58,1782.32,2023,2023-04,0.375,0.40026705433598714
1736,2024-01-17,118,1057,2,445.58,891.16,2024,2024-01,0.125,0.19720549967871448
1835,2023-10-07,196,1057,5,445.58000000000004,2227.9,2023,2023-10,0.5,0.5017978316646234
16,2024-05-11,945,1003,3,37.75,113.25,2024,2024-05,0.25,0.019949323477539638
301,2023-08-10,54,1003,5,37.75,188.75,2023,2023-08,0.5,0.03715290911493818
311,2023-01-29,673,1003,9,37.75,339.75,2023,2023-01,1.0,0.07156008038973527
378,2024-03-07,336,1003,5,37.75,188.75,2024,2024-03,0.5,0.03715290911493818
420,2024-04-11,314,1003,3,37.75,113.25,2024,2024-04,0.25,0.019949323477539638
556,2024-06-28,641,1003,5,37.75,188.75,2024,2024-06,0.5,0.03715290911493818
596,2023-02-25,814,1003,5,37.75,188.75,2023,2023-02,0.5,0.03715290911493818
650,2024-08-11,326,1003,2,37.75,75.5,2024,2024-08,0.125,0.011347530658840364
663,2024-02-03,559,1003,9,37.75,339.75,2024,2024-02,1.0,0.07156008038973527
845,2024-05-05,511,1003,4,37.75,151.0,2024,2024-05,0.375,0.02855111629623891
956,2023-01-16,919,1003,7,37.75,264.25,2023,2023-01,0.75,0.054356494752336726
980,2023-09-30,930,1003,5,37.75,188.75,2023,2023-09,0.5,0.03715290911493818
1089,2024-04-11,104,1003,9,37.75,339.75,2024,2024-04,1.0,0.07156008038973527
1219,2023-06-08,269,1003,3,37.75,113.25,2023,2023-06,0.25,0.019949323477539638
1228,2023-12-13,382,1003,7,37.75,264.25,2023,2023-12,0.75,0.054356494752336726
1260,2024-06-10,31,1003,2,37.75,75.5,2024,2024-06,0.125,0.011347530658840364
1574,2024-04-07,620,1003,2,37.75,75.5,2024,2024-04,0.125,0.011347530658840364
1593,2024-04-18,486,1003,5,37.75,188.75,2024,2024-04,0.5,0.03715290911493818
1643,2023-08-29,921,1003,7,37.75,264.25,2023,2023-08,0.75,0.054356494752336726
1780,2023-11-12,315,1003,8,37.75,302.0,2023,2023-11,0.875,0.062958287571036
1791,2024-01-05,454,1003,2,37.75,75.5,2024,2024-01,0.125,0.011347530658840364
1807,2023-12-23,184,1003,3,37.75,113.25,2023,2023-12,0.25,0.019949323477539638
1902,2024-01-11,342,1003,5,37.75,188.75,2024,2024-01,0.5,0.03715290911493818
1921,2023-02-11,282,1003,4,37.75,151.0,2023,2023-02,0.375,0.02855111629623891
17,2024-10-28,442,1100,3,331.2,993.6,2024,2024-10,0.25,0.22054768925083512
50,2023-10-03,832,1100,9,331.20000000000005,2980.8,2023,2023-10,1.0,0.6733551777096217
110,2023-04-08,124,1100,1,331.2,331.2,2023,2023-04,0.0,0.06961185976457292
196,2023-03-04,339,1100,8,331.2,2649.6,2023,2023-03,0.875,0.5978872629664905
259,2023-01-11,980,1100,4,331.2,1324.8,2023,2023-01,0.375,0.2960156039939662
493,2023-02-11,468,1100,2,331.2,662.4,2023,2023-02,0.125,0.145079774507704
498,2024-03-27,672,1100,4,331.2,1324.8,2024,2024-03,0.375,0.2960156039939662
624,2024-04-18,167,1100,4,331.2,1324.8,2024,2024-04,0.375,0.2960156039939662
785,2023-04-16,635,1100,4,331.2,1324.8,2023,2023-04,0.375,0.2960156039939662
844,2023-08-14,13,1100,2,331.2,662.4,2023,2023-08,0.125,0.145079774507704
918,2023-03-25,146,1100,3,331.2,993.6,2023,2023-03,0.25,0.22054768925083512
971,2023-03-21,867,1100,4,331.2,1324.8,2023,2023-03,0.375,0.2960156039939662
995,2024-04-09,644,1100,6,331.2,1987.2,2024,2024-04,0.625,0.4469514334802284
996,2024-08-10,916,1100,3,331.2,993.6,2024,2024-08,0.25,0.22054768925083512
1290,2022-12-30,92,1100,4,331.2,1324.8,2022,2022-12,0.375,0.2960156039939662
1527,2023-03-15,831,1100,3,331.2,993.6,2023,2023-03,0.25,0.22054768925083512
1580,2023-12-31,995,1100,7,331.2,2318.4,2023,2023-12,0.75,0.5224193482233594
1681,2023-01-18,363,1100,3,331.2,993.6,2023,2023-01,0.25,0.22054768925083512
1693,2023-06-12,721,1100,9,331.20000000000005,2980.8,2023,2023-06,1.0,0.6733551777096217
1696,2023-12-21,527,1100,3,331.2,993.6,2023,2023-12,0.25,0.22054768925083512
1704,2023-05-23,445,1100,6,331.2,1987.2,2023,2023-05,0.625,0.4469514334802284
18,2023-04-11,84,1024,9,250.76999999999998,2256.93,2023,2023-04,1.0,0.5084126673077185
61,2023-08-31,213,1024,4,250.77,1003.08,2023,2023-08,0.375,0.22270782159312041
92,2024-09-21,30,1024,7,250.77,1755.39,2024,2024-09,0.75,0.39413072902187934
602,2023-12-21,314,1024,4,250.77,1003.08,2023,2023-12,0.375,0.22270782159312041
605,2024-07-27,265,1024,5,250.76999999999998,1253.85,2024,2024-07,0.5,0.27984879073604
653,2024-04-17,973,1024,1,250.77,250.77,2024,2024-04,0.0,0.05128491416436147
745,2023-02-24,73,1024,9,250.76999999999998,2256.93,2023,2023-02,1.0,0.5084126673077185
945,2023-09-03,50,1024,5,250.76999999999998,1253.85,2023,2023-09,0.5,0.27984879073604
978,2023-05-14,13,1024,6,250.76999999999998,1504.62,2023,2023-05,0.625,0.3369897598789596
1108,2024-01-13,159,1024,4,250.77,1003.08,2024,2024-01,0.375,0.22270782159312041
1185,2024-06-26,391,1024,5,250.76999999999998,1253.85,2024,2024-06,0.5,0.27984879073604
1367,2024-09-08,795,1024,3,250.76999999999998,752.31,2024,2024-09,0.25,0.16556685245020072
1526,2022-12-13,961,1024,4,250.77,1003.08,2022,2022-12,0.375,0.22270782159312041
1585,2024-06-10,960,1024,1,250.77,250.77,2024,2024-06,0.0,0.05128491416436147
1769,2022-12-31,770,1024,7,250.77,1755.39,2022,2022-12,0.75,0.39413072902187934
1817,2022-11-25,618,1024,2,250.77,501.54,2022,2022-11,0.125,0.10842588330728112
1924,2023-07-11,345,1024,8,250.77,2006.16,2023,2023-07,0.875,0.451271698164799
19,2023-04-30,670,1090,2,142.49,284.98,2023,2023-04,0.125,0.0590800752856251
105,2024-09-18,522,1090,6,142.49,854.94,2024,2024-09,0.625,0.18895233581399165
158,2024-07-29,576,1090,5,142.49,712.45,2024,2024-07,0.5,0.15648427068190002
223,2024-07-24,985,1090,9,142.49,1282.41,2024,2024-07,1.0,0.28635653121026655
260,2023-11-13,904,1090,4,142.49,569.96,2023,2023-11,0.375,0.12401620554980838
344,2022-12-27,781,1090,5,142.49,712.45,2022,2022-12,0.5,0.15648427068190002
351,2024-01-28,942,1090,6,142.49,854.94,2024,2024-01,0.625,0.18895233581399165
539,2023-06-02,58,1090,8,142.49,1139.92,2023,2023-06,0.875,0.25388846607817495
692,2024-11-02,632,1090,6,142.49,854.94,2024,2024-11,0.625,0.18895233581399165
827,2024-01-12,535,1090,6,142.49,854.94,2024,2024-01,0.625,0.18895233581399165
858,2024-04-29,509,1090,9,142.49,1282.41,2024,2024-04,1.0,0.28635653121026655
910,2023-04-28,441,1090,3,142.49,427.47,2023,2023-04,0.25,0.09154814041771674
1001,2023-12-20,164,1090,8,142.49,1139.92,2023,2023-12,0.875,0.25388846607817495
1022,2024-06-19,761,1090,6,142.49,854.94,2024,2024-06,0.625,0.18895233581399165
1100,2024-01-17,40,1090,8,142.49,1139.92,2024,2024-01,0.875,0.25388846607817495
1129,2024-07-15,850,1090,9,142.49,1282.41,2024,2024-07,1.0,0.28635653121026655
1272,2023-07-16,149,1090,9,142.49,1282.41,2023,2023-07,1.0,0.28635653121026655
1437,2024-04-26,440,1090,1,142.49,142.49,2024,2024-04,0.0,0.026612010153533462
1472,2023-08-16,342,1090,8,142.49,1139.92,2023,2023-08,0.875,0.25388846607817495
1550,2024-09-09,104,1090,5,142.49,712.45,2024,2024-09,0.5,0.15648427068190002
1748,2024-08-05,994,1090,9,142.49,1282.41,2024,2024-08,1.0,0.28635653121026655
1846,2023-09-24,127,1090,7,142.48999999999998,997.43,2023,2023-09,0.75,0.22142040094608326
1873,2023-01-09,185,1090,1,142.49,142.49,2023,2023-01,0.0,0.026612010153533462
1917,2023-03-17,31,1090,7,142.48999999999998,997.43,2023,2023-03,0.75,0.22142040094608326
20,2024-01-28,926,1004,3,75.32000000000001,225.96,2024,2024-01,0.25,0.04563165642046931
251,2024-07-12,535,1004,4,75.32,301.28,2024,2024-07,0.375,0.0627942268868118
414,2024-08-27,625,1004,3,75.32000000000001,225.96,2024,2024-08,0.25,0.04563165642046931
418,2024-04-19,377,1004,2,75.32,150.64,2024,2024-04,0.125,0.02846908595412681
425,2023-11-22,731,1004,6,75.32000000000001,451.92,2023,2023-11,0.625,0.0971193678194968
431,2024-06-03,287,1004,3,75.32000000000001,225.96,2024,2024-06,0.25,0.04563165642046931
727,2023-10-07,181,1004,2,75.32,150.64,2023,2023-10,0.125,0.02846908595412681
826,2023-05-09,371,1004,2,75.32,150.64,2023,2023-05,0.125,0.02846908595412681
875,2023-09-15,259,1004,8,75.32,602.56,2023,2023-09,0.875,0.13144450875218178
949,2023-12-17,726,1004,3,75.32000000000001,225.96,2023,2023-12,0.25,0.04563165642046931
994,2023-10-10,455,1004,9,75.32,677.88,2023,2023-10,1.0,0.14860707921852429
1125,2024-05-18,601,1004,4,75.32,301.28,2024,2024-05,0.375,0.0627942268868118
1161,2023-02-16,177,1004,9,75.32,677.88,2023,2023-02,1.0,0.14860707921852429
1455,2024-03-10,518,1004,3,75.32000000000001,225.96,2024,2024-03,0.25,0.04563165642046931
1578,2024-06-19,948,1004,9,75.32,677.88,2024,2024-06,1.0,0.14860707921852429
1629,2023-09-16,896,1004,5,75.32000000000001,376.6,2023,2023-09,0.5,0.07995679735315431
1683,2023-03-06,18,1004,2,75.32,150.64,2023,2023-03,0.125,0.02846908595412681
1979,2022-11-27,630,1004,4,75.32,301.28,2022,2022-11,0.375,0.0627942268868118
21,2023-08-19,821,1064,7,411.31,2879.17,2023,2023-08,0.75,0.6501975564072533
115,2023-01-10,648,1064,4,411.31,1645.24,2023,2023-01,0.375,0.36903172295619124
380,2023-03-30,396,1064,6,411.31,2467.86,2023,2023-03,0.625,0.5564756119235659
387,2023-10-16,664,1064,9,411.31,3701.79,2023,2023-10,1.0,0.8376414453746279
393,2023-07-06,771,1064,5,411.31000000000006,2056.55,2023,2023-07,0.5,0.4627536674398786
454,2023-11-26,704,1064,3,411.31,1233.93,2023,2023-11,0.25,0.2753097784725039
519,2023-04-10,92,1064,5,411.31000000000006,2056.55,2023,2023-04,0.5,0.4627536674398786
564,2024-09-02,171,1064,3,411.31,1233.93,2024,2024-09,0.25,0.2753097784725039
717,2024-03-15,895,1064,2,411.31,822.62,2024,2024-03,0.125,0.18158783398881653
718,2022-11-29,79,1064,9,411.31,3701.79,2022,2022-11,1.0,0.8376414453746279
856,2024-04-30,135,1064,2,411.31,822.62,2024,2024-04,0.125,0.18158783398881653
909,2022-11-07,361,1064,6,411.31,2467.86,2022,2022-11,0.625,0.5564756119235659
1212,2024-04-22,894,1064,5,411.31000000000006,2056.55,2024,2024-04,0.5,0.4627536674398786
1361,2024-02-27,346,1064,3,411.31,1233.93,2024,2024-02,0.25,0.2753097784725039
1548,2023-07-01,177,1064,9,411.31,3701.79,2023,2023-07,1.0,0.8376414453746279
1587,2022-12-05,877,1064,9,411.31,3701.79,2022,2022-12,1.0,0.8376414453746279
1645,2023-11-13,311,1064,4,411.31,1645.24,2023,2023-11,0.375,0.36903172295619124
1744,2024-10-17,236,1064,1,411.31,411.31,2024,2024-10,0.0,0.08786588950512918
1832,2024-10-29,704,1064,5,411.31000000000006,2056.55,2024,2024-10,0.5,0.4627536674398786
1852,2024-08-15,994,1064,9,411.31,3701.79,2024,2024-08,1.0,0.8376414453746279
22,2023-08-29,872,1093,8,257.88,2063.04,2023,2023-08,0.875,0.4642324922185106
142,2023-04-23,219,1093,7,257.88,1805.16,2023,2023-04,0.75,0.405471423818877
192,2024-03-23,786,1093,1,257.88,257.88,2024,2024-03,0.0,0.05290501342107542
285,2024-09-20,83,1093,5,257.88,1289.4,2024,2024-09,0.5,0.2879492870196098
317,2023-03-09,528,1093,2,257.88,515.76,2023,2023-03,0.125,0.11166608182070902
359,2023-02-04,79,1093,6,257.88,1547.28,2023,2023-02,0.625,0.3467103554192434
630,2024-10-28,947,1093,2,257.88,515.76,2024,2024-10,0.125,0.11166608182070902
637,2023-03-18,65,1093,8,257.88,2063.04,2023,2023-03,0.875,0.4642324922185106
774,2023-05-08,277,1093,6,257.88,1547.28,2023,2023-05,0.625,0.3467103554192434
922,2024-05-29,132,1093,6,257.88,1547.28,2024,2024-05,0.625,0.3467103554192434
1019,2023-12-05,577,1093,4,257.88,1031.52,2023,2023-12,0.375,0.2291882186199762
1030,2023-06-24,296,1093,8,257.88,2063.04,2023,2023-06,0.875,0.4642324922185106
1336,2023-08-05,472,1093,6,257.88,1547.28,2023,2023-08,0.625,0.3467103554192434
1348,2023-05-06,839,1093,7,257.88,1805.16,2023,2023-05,0.75,0.405471423818877
1362,2024-09-22,296,1093,6,257.88,1547.28,2024,2024-09,0.625,0.3467103554192434
1401,2024-03-07,556,1093,4,257.88,1031.52,2024,2024-03,0.375,0.2291882186199762
1418,2023-09-04,541,1093,6,257.88,1547.28,2023,2023-09,0.625,0.3467103554192434
1509,2024-05-27,759,1093,3,257.88,773.64,2024,2024-05,0.25,0.1704271502203426
1630,2023-08-28,154,1093,7,257.88,1805.16,2023,2023-08,0.75,0.405471423818877
1655,2023-10-20,794,1093,3,257.88,773.64,2023,2023-10,0.25,0.1704271502203426
1730,2023-04-18,952,1093,6,257.88,1547.28,2023,2023-04,0.625,0.3467103554192434
1827,2024-06-07,907,1093,6,257.88,1547.28,2024,2024-06,0.625,0.3467103554192434
1897,2023-04-01,428,1093,8,257.88,2063.04,2023,2023-04,0.875,0.4642324922185106
1985,2024-08-22,54,1093,2,257.88,515.76,2024,2024-08,0.125,0.11166608182070902
23,2023-06-20,617,1034,4,196.45,785.8,2023,2023-06,0.375,0.17319795288724016
290,2023-06-21,7,1034,5,196.45,982.25,2023,2023-06,0.5,0.21796145485368978
440,2023-05-31,249,1034,5,196.45,982.25,2023,2023-05,0.5,0.21796145485368978
458,2023-03-05,628,1034,2,196.45,392.9,2023,2023-03,0.125,0.08367094895434099
537,2023-04-20,189,1034,5,196.45,982.25,2023,2023-04,0.5,0.21796145485368978
648,2024-02-20,104,1034,9,196.45,1768.05,2024,2024-02,1.0,0.3970154627194881
722,2024-09-12,584,1034,5,196.45,982.25,2024,2024-09,0.5,0.21796145485368978
728,2023-11-06,116,1034,4,196.45,785.8,2023,2023-11,0.375,0.17319795288724016
749,2024-09-01,872,1034,6,196.45000000000002,1178.7,2024,2024-09,0.625,0.26272495682013935
896,2024-01-26,142,1034,6,196.45000000000002,1178.7,2024,2024-01,0.625,0.26272495682013935
942,2023-07-07,527,1034,8,196.45,1571.6,2023,2023-07,0.875,0.3522519607530385
1078,2023-11-30,744,1034,6,196.45000000000002,1178.7,2023,2023-11,0.625,0.26272495682013935
1118,2023-03-01,456,1034,6,196.45000000000002,1178.7,2023,2023-03,0.625,0.26272495682013935
1199,2023-05-28,609,1034,7,196.45000000000002,1375.15,2023,2023-05,0.75,0.307488458786589
1250,2023-06-11,883,1034,3,196.45000000000002,589.35,2023,2023-06,0.25,0.1284344509207906
1422,2023-09-02,30,1034,6,196.45000000000002,1178.7,2023,2023-09,0.625,0.26272495682013935
1543,2023-03-15,657,1034,4,196.45,785.8,2023,2023-03,0.375,0.17319795288724016
1650,2024-07-09,884,1034,5,196.45,982.25,2024,2024-07,0.5,0.21796145485368978
1653,2023-05-28,280,1034,3,196.45000000000002,589.35,2023,2023-05,0.25,0.1284344509207906
1684,2024-06-10,373,1034,1,196.45,196.45,2024,2024-06,0.0,0.038907446987891406
1901,2024-03-31,659,1034,1,196.45,196.45,2024,2024-03,0.0,0.038907446987891406
1904,2024-07-18,951,1034,2,196.45,392.9,2024,2024-07,0.125,0.08367094895434099
1976,2024-05-12,589,1034,4,196.45,785.8,2024,2024-05,0.375,0.17319795288724016
24,2023-03-23,800,1011,4,443.16,1772.64,2023,2023-03,0.375,0.3980613495814174
202,2024-08-19,223,1011,4,443.16,1772.64,2024,2024-08,0.375,0.3980613495814174
206,2023-04-19,610,1011,2,443.16,886.32,2023,2023-04,0.125,0.19610264730142962
219,2024-01-28,694,1011,6,443.16,2658.96,2024,2024-01,0.625,0.6000200518614052
379,2023-11-14,779,1011,9,443.16,3988.44,2023,2023-11,1.0,0.9029581052813869
476,2023-08-21,145,1011,8,443.16,3545.28,2023,2023-08,0.875,0.801978754141393
487,2024-03-01,880,1011,8,443.16,3545.28,2024,2024-03,0.875,0.801978754141393
595,2024-04-07,21,1011,1,443.16,443.16,2024,2024-04,0.0,0.09512329616143572
693,2024-01-19,55,1011,3,443.16,1329.48,2024,2024-01,0.25,0.2970819984414235
992,2023-10-13,750,1011,9,443.16,3988.44,2023,2023-10,1.0,0.9029581052813869
998,2024-05-24,59,1011,7,443.15999999999997,3102.12,2024,2024-05,0.75,0.700999403001399
1120,2024-10-22,824,1011,1,443.16,443.16,2024,2024-10,0.0,0.09512329616143572
1144,2024-03-15,409,1011,3,443.16,1329.48,2024,2024-03,0.25,0.2970819984414235
1223,2023-08-13,619,1011,9,443.16,3988.44,2023,2023-08,1.0,0.9029581052813869
1251,2024-09-28,68,1011,3,443.16,1329.48,2024,2024-09,0.25,0.2970819984414235
1706,2024-01-03,430,1011,7,443.15999999999997,3102.12,2024,2024-01,0.75,0.700999403001399
1728,2024-03-30,807,1011,3,443.16,1329.48,2024,2024-03,0.25,0.2970819984414235
1751,2024-09-03,246,1011,1,443.16,443.16,2024,2024-09,0.0,0.09512329616143572
1806,2023-02-25,921,1011,9,443.16,3988.44,2023,2023-02,1.0,0.9029581052813869
1822,2024-07-19,949,1011,6,443.16,2658.96,2024,2024-07,0.625,0.6000200518614052
25,2024-04-30,546,1066,6,306.88,1841.28,2024,2024-04,0.625,0.4137018014774576
312,2023-08-18,951,1066,2,306.88,613.76,2023,2023-08,0.125,0.13399656384011374
362,2023-10-02,398,1066,4,306.88,1227.52,2023,2023-10,0.375,0.27384918265878566
429,2023-11-18,971,1066,7,306.88,2148.16,2023,2023-11,0.75,0.4836281108867935
499,2023-10-26,353,1066,2,306.88,613.76,2023,2023-10,0.125,0.13399656384011374
526,2023-03-25,383,1066,5,306.88,1534.4,2023,2023-03,0.5,0.3437754920681217
639,2023-07-30,977,1066,1,306.88,306.88,2023,2023-07,0.0,0.06407025443077778
820,2023-12-08,645,1066,3,306.88,920.64,2023,2023-12,0.25,0.20392287324944972
933,2024-05-05,285,1066,6,306.88,1841.28,2024,2024-05,0.625,0.4137018014774576
1028,2023-06-04,543,1066,2,306.88,613.76,2023,2023-06,0.125,0.13399656384011374
1300,2024-07-28,156,1066,2,306.88,613.76,2024,2024-07,0.125,0.13399656384011374
1359,2023-03-25,175,1066,6,306.88,1841.28,2023,2023-03,0.625,0.4137018014774576
1391,2024-01-03,154,1066,4,306.88,1227.52,2024,2024-01,0.375,0.27384918265878566
1430,2023-07-21,775,1066,9,306.88,2761.92,2023,2023-07,1.0,0.6234807297054654
1459,2024-06-30,895,1066,9,306.88,2761.92,2024,2024-06,1.0,0.6234807297054654
1691,2023-12-13,827,1066,6,306.88,1841.28,2023,2023-12,0.625,0.4137018014774576
1700,2024-05-28,552,1066,9,306.88,2761.92,2024,2024-05,1.0,0.6234807297054654
1786,2024-04-05,489,1066,3,306.88,920.64,2024,2024-04,0.25,0.20392287324944972
1824,2024-04-05,13,1066,2,306.88,613.76,2024,2024-04,0.125,0.13399656384011374
1867,2024-09-13,819,1066,9,306.88,2761.92,2024,2024-09,1.0,0.6234807297054654
1975,2023-08-13,259,1066,9,306.88,2761.92,2023,2023-08,1.0,0.6234807297054654
1988,2023-08-17,540,1066,5,306.88,1534.4,2023,2023-08,0.5,0.3437754920681217
26,2024-01-07,907,1086,4,185.36,741.44,2024,2024-01,0.375,0.16308999184253822
144,2024-05-12,501,1086,4,185.36,741.44,2024,2024-05,0.375,0.16308999184253822
546,2023-06-06,533,1086,3,185.36,556.08,2023,2023-06,0.25,0.12085348013726413
550,2024-09-22,658,1086,9,185.36,1668.24,2024,2024-09,1.0,0.37427255036890866
962,2024-08-06,862,1086,1,185.36,185.36,2024,2024-08,0.0,0.03638045672671592
1005,2024-04-10,614,1086,3,185.36,556.08,2024,2024-04,0.25,0.12085348013726413
1016,2023-04-21,155,1086,9,185.36,1668.24,2023,2023-04,1.0,0.37427255036890866
1182,2023-08-29,56,1086,7,185.35999999999999,1297.52,2023,2023-08,0.75,0.2897995269583605
1286,2023-09-14,316,1086,8,185.36,1482.88,2023,2023-09,0.875,0.3320360386636346
1332,2024-05-26,839,1086,4,185.36,741.44,2024,2024-05,0.375,0.16308999184253822
1582,2022-11-29,170,1086,6,185.36,1112.16,2022,2022-11,0.625,0.24756301525308644
1621,2023-05-04,748,1086,2,185.36,370.72,2023,2023-05,0.125,0.07861696843199002
1783,2024-01-11,581,1086,1,185.36,185.36,2024,2024-01,0.0,0.03638045672671592
1850,2024-04-10,592,1086,3,185.36,556.08,2024,2024-04,0.25,0.12085348013726413
1874,2024-07-09,201,1086,7,185.35999999999999,1297.52,2024,2024-07,0.75,0.2897995269583605
1889,2024-08-20,944,1086,3,185.36,556.08,2024,2024-08,0.25,0.12085348013726413
27,2024-03-26,751,1070,8,149.4,1195.2,2024,2024-03,0.875,0.2664846808336106
137,2023-05-15,516,1070,3,149.4,448.2,2023,2023-05,0.25,0.0962717209510051
261,2024-08-04,826,1070,8,149.4,1195.2,2024,2024-08,0.875,0.2664846808336106
278,2023-10-01,615,1070,8,149.4,1195.2,2023,2023-10,0.875,0.2664846808336106
374,2024-08-07,649,1070,3,149.4,448.2,2024,2024-08,0.25,0.0962717209510051
439,2024-05-24,383,1070,2,149.4,298.8,2024,2024-05,0.125,0.062229128974484016
512,2024-04-06,672,1070,9,149.39999999999998,1344.6,2024,2024-04,1.0,0.30052727281013164
681,2024-01-21,423,1070,9,149.39999999999998,1344.6,2024,2024-01,1.0,0.30052727281013164
723,2024-07-25,913,1070,8,149.4,1195.2,2024,2024-07,0.875,0.2664846808336106
824,2023-02-11,320,1070,5,149.4,747.0,2023,2023-02,0.5,0.16435690490404728
836,2024-03-23,964,1070,2,149.4,298.8,2024,2024-03,0.125,0.062229128974484016
857,2023-12-30,638,1070,7,149.4,1045.8,2023,2023-12,0.75,0.23244208885708947
1190,2024-10-29,919,1070,9,149.39999999999998,1344.6,2024,2024-10,1.0,0.30052727281013164
1194,2024-05-13,533,1070,3,149.4,448.2,2024,2024-05,0.25,0.0962717209510051
1423,2022-11-21,483,1070,6,149.4,896.4,2022,2022-11,0.625,0.19839949688056838
1530,2023-10-13,627,1070,9,149.39999999999998,1344.6,2023,2023-10,1.0,0.30052727281013164
1788,2023-08-04,701,1070,2,149.4,298.8,2023,2023-08,0.125,0.062229128974484016
1941,2024-10-24,313,1070,7,149.4,1045.8,2024,2024-10,0.75,0.23244208885708947
28,2023-08-26,680,1079,7,230.9,1616.3,2023,2023-08,0.75,0.36243739489862414
68,2023-11-06,118,1079,5,230.9,1154.5,2023,2023-11,0.5,0.25721069493371496
81,2024-05-10,363,1079,4,230.9,923.6,2024,2024-05,0.375,0.2045973449512603
113,2024-01-15,938,1079,9,230.89999999999998,2078.1,2024,2024-01,1.0,0.4676640948635334
151,2023-11-18,725,1079,5,230.9,1154.5,2023,2023-11,0.5,0.25721069493371496
177,2023-08-10,426,1079,9,230.89999999999998,2078.1,2023,2023-08,1.0,0.4676640948635334
400,2023-09-01,733,1079,2,230.9,461.8,2023,2023-09,0.125,0.09937064498635106
402,2024-08-31,609,1079,6,230.9,1385.4,2024,2024-08,0.625,0.30982404491616955
432,2022-12-25,422,1079,9,230.89999999999998,2078.1,2022,2022-12,1.0,0.4676640948635334
784,2024-05-05,637,1079,1,230.9,230.9,2024,2024-05,0.0,0.04675729500389644
786,2024-02-16,149,1079,1,230.9,230.9,2024,2024-02,0.0,0.04675729500389644
809,2023-12-02,456,1079,5,230.9,1154.5,2023,2023-12,0.5,0.25721069493371496
847,2023-12-23,406,1079,7,230.9,1616.3,2023,2023-12,0.75,0.36243739489862414
1142,2023-03-24,428,1079,8,230.9,1847.2,2023,2023-03,0.875,0.4150507448810788
1206,2024-08-11,386,1079,7,230.9,1616.3,2024,2024-08,0.75,0.36243739489862414
1252,2024-10-08,875,1079,6,230.9,1385.4,2024,2024-10,0.625,0.30982404491616955
1338,2024-03-09,473,1079,9,230.89999999999998,2078.1,2024,2024-03,1.0,0.4676640948635334
1434,2024-03-08,717,1079,4,230.9,923.6,2024,2024-03,0.375,0.2045973449512603
1589,2023-12-09,850,1079,5,230.9,1154.5,2023,2023-12,0.5,0.25721069493371496
1674,2024-09-08,924,1079,9,230.89999999999998,2078.1,2024,2024-09,1.0,0.4676640948635334
1724,2024-07-17,560,1079,2,230.9,461.8,2024,2024-07,0.125,0.09937064498635106
29,2024-10-19,35,1028,5,174.79000000000002,873.95,2024,2024-10,0.5,0.19328399360163334
60,2023-07-06,625,1028,3,174.79,524.37,2023,2023-07,0.25,0.11362797416955672
93,2024-07-24,224,1028,8,174.79,1398.32,2024,2024-07,0.875,0.3127680227497482
447,2022-11-27,45,1028,4,174.79,699.16,2022,2022-11,0.375,0.153455983885595
579,2023-02-20,574,1028,2,174.79,349.58,2023,2023-02,0.125,0.07379996445351841
698,2023-03-22,900,1028,5,174.79000000000002,873.95,2023,2023-03,0.5,0.19328399360163334
1156,2023-01-06,840,1028,1,174.79,174.79,2023,2023-01,0.0,0.03397195473748012
1176,2024-10-14,465,1028,3,174.79,524.37,2024,2024-10,0.25,0.11362797416955672
1209,2024-06-17,607,1028,9,174.79,1573.11,2024,2024-06,1.0,0.35259603246578647
1253,2024-03-06,424,1028,1,174.79,174.79,2024,2024-03,0.0,0.03397195473748012
1382,2023-09-10,899,1028,9,174.79,1573.11,2023,2023-09,1.0,0.35259603246578647
1779,2023-07-28,135,1028,3,174.79,524.37,2023,2023-07,0.25,0.11362797416955672
30,2024-08-20,168,1081,2,125.7,251.4,2024,2024-08,0.125,0.05142846726305764
133,2023-07-14,1000,1081,9,125.69999999999999,1131.3,2023,2023-07,1.0,0.251924295108713
232,2024-01-26,107,1081,1,125.7,125.7,2024,2024-01,0.0,0.02278620614224973
242,2024-06-19,535,1081,8,125.7,1005.6,2024,2024-06,0.875,0.22328203398790508
368,2023-03-26,582,1081,6,125.7,754.2,2023,2023-03,0.625,0.16599751174628927
464,2023-06-30,436,1081,7,125.7,879.9,2023,2023-06,0.75,0.19463977286709716
467,2023-08-13,666,1081,5,125.7,628.5,2023,2023-08,0.5,0.13735525062548137
481,2023-01-30,386,1081,4,125.7,502.8,2023,2023-01,0.375,0.10871298950467345
614,2022-11-10,441,1081,3,125.7,377.1,2022,2022-11,0.25,0.08007072838386554
